,tm
7466,25.0
7467,25.0
7468,25.8
7469,25.0
7470,25.0
7471,25.0
7472,25.0
7473,25.0
7474,25.0
7475,25.0
7476,25.0
7477,25.0
7478,25.0
7479,25.0
7480,25.0
7481,25.0
7482,25.0
7483,25.0
7484,25.0
7485,25.0
7486,25.0
7487,25.0
7488,54.3
7489,61.8
7490,25.0
7491,54.9
7492,51.9
7493,25.0
7494,25.0
7495,25.0
7496,25.0
7497,25.0
7498,25.0
7499,25.0
7500,25.0
7501,55.0
7502,56.2
7503,54.0
7504,52.7
7505,56.2
7506,61.4
7507,25.0
7508,51.8
7509,25.0
7510,47.8
7511,25.0
7512,63.2
7513,60.9
7514,60.3
7515,57.2
7516,49.2
7517,25.0
7518,25.0
7519,25.0
7520,51.5
7521,51.8
7522,34.7
7523,50.6
7524,25.0
7525,25.0
7526,25.0
7527,30.8
7528,47.4
7529,25.0
7530,25.0
7531,31.6
7532,59.6
7533,25.0
7534,25.0
7535,51.1
7536,23.0
7537,25.0
7538,25.0
7539,58.0
7540,25.0
7541,25.0
7542,25.0
7543,25.0
7544,45.3
7545,25.0
7546,50.2
7547,23.0
7548,25.0
7549,45.0
7550,25.0
7551,49.3
7552,56.2
7553,54.4
7554,56.4
7555,25.0
7556,52.5
7557,67.1
7558,67.1
7559,25.0
7560,48.7
7561,25.0
7562,49.1
7563,49.1
7564,25.0
7565,57.9
7566,56.8
7567,58.9
7568,58.9
7569,56.9
7570,57.5
7571,55.2
7572,25.0
7573,25.0
7574,25.0
7575,25.0
7576,57.7
7577,25.0
7578,25.0
7579,25.0
7580,25.0
7581,25.0
7582,25.0
7583,25.0
7584,25.1
7585,25.0
7586,25.0
7587,25.0
7588,25.0
7589,25.1
7590,25.0
7591,25.0
7592,25.0
7593,25.0
7594,25.0
7595,25.0
7596,53.1
7597,25.0
7598,60.3
7599,55.2
7600,44.6
7601,39.1
7602,45.1
7603,44.6
7604,41.8
7605,52.6
7606,41.9
7607,40.3
7608,60.5
7609,42.7
7610,37.8
7611,46.6
7612,71.6
7613,47.6
7614,44.9
7615,48.1
7616,44.5
7617,50.9
7618,36.7
7619,42.1
7620,53.5
7621,42.9
7622,51.9
7623,47.2
7624,37.1
7625,34.6
7626,36.4
7627,43.1
7628,67.0
7629,45.0
7630,49.5
7631,58.4
7632,47.2
7633,51.9
7634,47.0
7635,48.4
7636,47.1
7637,50.8
7638,51.1
7639,43.5
7640,54.0
7641,44.0
7642,42.0
7643,36.9
7644,51.4
7645,49.7
7646,45.2
7647,48.7
7648,79.8
7649,47.2
7650,46.1
7651,45.1
7652,41.8
7653,45.0
7654,47.5
7655,39.1
7656,48.4
7657,53.0
7658,46.8
7659,68.1
7660,52.7
7661,46.6
7662,38.9
7663,61.2
7664,36.1
7665,45.8
7666,41.3
7667,39.2
7668,64.3
7669,36.4
7670,53.2
7671,42.2
7672,49.5
7673,46.9
7674,38.8
7675,46.1
7676,43.1
7677,43.7
7678,75.0
7679,49.4
7680,48.7
7681,57.9
7682,35.7
7683,43.6
7684,35.3
7685,50.6
7686,36.7
7687,46.6
7688,47.2
7689,47.4
7690,51.5
7691,40.7
7692,48.1
7693,45.0
7694,49.2
7695,41.9
7696,44.0
7697,41.9
7698,42.7
7699,50.9
7700,50.7
7701,44.5
7702,54.1
7703,36.2
7704,55.5
7705,45.8
7706,42.5
7707,42.7
7708,48.7
7709,41.7
7710,56.9
7711,50.7
7712,46.5
7713,45.9
7714,47.3
7715,51.2
7716,49.6
7717,51.1
7718,49.6
7719,44.1
7720,46.8
7721,47.2
7722,47.4
7723,38.0
7724,46.8
7725,53.9
7726,53.9
7727,83.2
7728,38.7
7729,67.0
7731,45.0
7732,49.1
7733,41.9
7734,59.4
7735,44.0
7736,42.1
7737,52.5
7738,40.3
7739,41.9
7740,49.1
7741,44.4
7742,50.5
7743,40.8
7744,48.5
7745,55.6
7746,43.9
7747,50.4
7748,49.6
7749,40.5
7750,51.9
7751,49.2
7752,50.8
7753,44.2
7754,38.5
7755,42.4
7756,43.4
7757,42.3
7758,41.8
7759,38.8
7760,50.9
7761,53.2
7762,39.0
7763,46.2
7764,51.6
7765,47.5
7766,46.0
7767,72.0
7768,65.9
7769,35.8
7770,53.5
7771,51.8
7772,49.4
7773,72.9
7774,51.7
7775,38.9
7776,39.7
7777,65.2
7778,39.3
7779,51.4
7780,75.6
7781,41.3
7782,42.6
7783,55.0
7784,90.0
7785,46.0
7786,82.7
7787,89.6
7788,48.9
7789,42.7
7790,47.9
7791,42.6
7792,58.2
7793,36.3
7794,47.2
7795,43.4
7796,47.2
7797,50.2
7798,54.7
7799,44.2
7800,41.6
7801,57.0
7802,47.1
7803,37.6
7804,59.2
7805,45.8
7806,46.8
7807,42.3
7808,47.8
7809,49.0
7810,36.6
7811,55.9
7812,52.1
7813,39.0
7814,38.7
7815,47.2
7816,38.1
7818,49.6
7819,42.1
7820,39.0
7821,47.3
7822,49.7
7823,56.7
7824,46.4
7825,45.0
7826,54.2
7827,48.3
7828,43.7
7829,78.5
7830,49.0
7831,91.6
7832,42.3
7833,58.6
7834,38.0
7835,44.2
7836,38.8
7837,86.1
7838,47.7
7839,52.0
7840,57.6
7841,46.8
7842,49.5
7843,53.7
7844,41.5
7845,49.5
7846,86.9
7847,71.6
7848,45.4
7849,55.7
7850,79.2
7851,46.9
7852,49.4
7853,49.7
7854,49.1
7855,44.7
7856,49.5
7857,46.3
7858,37.4
7859,50.6
7860,44.6
7861,42.1
7862,46.7
7863,65.8
7864,88.3
7865,50.3
7866,46.6
7867,44.2
7868,40.6
7869,40.6
7870,42.6
7871,82.8
7872,79.0
7873,43.5
7874,44.9
7875,41.0
7876,68.5
7877,41.4
7878,55.1
7879,52.5
7880,48.3
7881,50.7
7882,48.6
7883,89.6
7884,48.5
7885,42.5
7886,50.3
7887,53.5
7888,66.0
7889,50.1
7890,77.0
7892,46.4
7893,45.7
7894,59.2
7895,43.6
7896,67.2
7897,41.8
7898,53.6
7899,38.9
7900,40.0
7901,53.5
7902,45.5
7903,41.4
7904,38.6
7905,83.7
7906,37.6
7907,46.7
7908,48.0
7909,38.2
7910,43.8
7911,38.2
7912,50.2
7913,50.1
7914,43.0
7915,42.4
7916,43.5
7917,46.1
7918,51.1
7919,50.5
7920,56.6
7922,38.2
7923,71.8
7924,62.7
7925,57.4
7926,38.4
7927,49.3
7928,42.0
7929,87.4
7930,49.8
7931,53.6
7932,36.9
7933,44.6
7934,44.6
7935,52.7
7936,45.4
7937,45.5
7938,35.8
7939,51.4
7940,68.3
7941,43.6
7942,37.9
7943,44.4
7944,47.5
7945,57.7
7946,41.8
7947,41.3
7948,49.9
7949,48.4
7950,46.7
7951,45.2
7952,53.3
7953,37.6
7954,85.4
7955,47.5
7956,44.0
7957,43.6
7958,36.7
7959,44.7
7960,42.6
7961,58.8
7962,86.7
7963,46.0
7964,66.4
7965,38.6
7966,46.7
7967,47.0
7968,36.9
7969,78.4
7970,45.8
7971,50.6
7972,41.9
7973,37.6
7974,52.0
7975,68.2
7976,55.5
7977,42.1
7978,25.0
7979,50.4
7980,44.5
7981,39.2
7982,41.2
7984,41.1
7985,40.9
7986,50.9
7987,54.3
7988,37.7
7989,39.5
7990,50.3
7991,38.9
7992,48.0
7993,47.1
7994,45.6
7995,42.3
7996,67.4
7997,48.3
7998,50.8
7999,38.2
8000,42.1
8001,38.8
8002,45.5
8003,47.2
8004,47.5
8005,46.3
8006,71.5
8007,46.6
8008,71.7
8009,47.6
8010,50.8
8011,66.2
8012,45.0
8013,45.4
8014,52.4
8015,45.7
8016,42.1
8017,39.8
8018,43.2
8019,70.3
8020,69.3
8021,46.9
8022,35.3
8023,41.4
8024,41.7
8025,76.4
8026,25.0
8027,72.3
8028,25.0
8029,25.0
8030,25.0
8031,25.0
8032,25.0
8033,25.0
8034,25.0
8035,25.0
8036,25.0
8037,25.0
8038,59.0
8039,25.0
8040,25.0
8041,25.0
8042,25.0
8043,25.0
8044,25.0
8045,25.0
8046,25.0
8047,25.0
8048,25.0
8049,25.0
8050,25.0
8051,25.0
8052,74.9
8053,54.8
8054,57.2
8055,35.2
8056,36.7
8057,37.5
8058,68.1
8059,52.3
8060,39.7
8061,37.8
8062,57.7
8063,40.6
8065,42.5
8066,51.2
8067,38.6
8068,37.5
8069,39.3
8070,43.4
8071,34.6
8072,55.1
8073,48.0
8074,49.4
8075,51.5
8076,51.9
8077,41.3
8078,52.5
8079,40.7
8080,42.2
8081,62.3
8082,61.2
8083,48.6
8084,51.4
8085,36.5
8086,78.1
8087,82.9
8088,53.5
8089,53.0
8090,45.3
8091,75.3
8092,43.9
8093,54.2
8094,45.6
8095,52.3
8096,43.3
8097,39.0
8098,40.0
8099,37.9
8100,51.5
8101,40.3
8102,52.5
8103,51.8
8104,48.7
8105,47.2
8106,80.8
8107,49.5
8109,47.0
8110,83.8
8111,45.9
8112,41.6
8113,45.9
8114,48.1
8115,45.4
8116,63.6
8117,39.7
8118,54.1
8119,46.5
8120,43.7
8121,41.8
8122,79.6
8123,43.7
8124,48.4
8125,43.8
8126,45.7
8127,38.9
8128,34.7
8129,42.7
8130,37.3
8131,68.2
8132,41.4
8133,50.4
8134,69.8
8135,91.5
8136,68.2
8137,43.7
8138,48.5
8139,59.2
8140,36.6
8141,39.5
8142,54.0
8143,40.0
8144,54.2
8145,53.8
8146,41.7
8147,45.1
8148,42.7
8149,33.9
8150,46.5
8151,45.5
8152,53.2
8153,53.6
8154,48.8
8155,55.1
8156,41.3
8157,52.9
8158,40.4
8159,50.7
8160,49.6
8161,85.5
8162,38.7
8163,58.4
8165,70.5
8166,38.9
8167,39.8
8168,55.0
8169,49.2
8170,67.8
8171,50.9
8172,50.4
8173,47.2
8174,45.4
8176,39.7
8177,48.6
8178,63.3
8179,40.3
8180,44.1
8181,52.4
8182,65.8
8183,40.2
8184,52.5
8185,38.9
8186,85.6
8187,40.2
8188,42.3
8189,45.4
8190,52.0
8191,48.8
8192,49.7
8193,67.7
8194,49.9
8195,57.7
8196,49.1
8197,51.1
8198,50.1
8199,53.7
8200,42.0
8201,57.5
8203,58.4
8204,38.6
8205,45.8
8206,54.8
8207,39.4
8208,38.9
8209,41.8
8210,74.4
8211,40.3
8212,76.0
8213,49.7
8214,50.8
8215,74.7
8216,46.4
8217,50.2
8218,43.3
8219,46.6
8220,76.0
8221,48.7
8222,53.4
8223,52.0
8224,50.0
8225,59.7
8226,59.9
8227,47.9
8228,49.8
8229,41.4
8230,43.6
8231,50.6
8232,64.0
8233,54.3
8234,39.5
8235,40.1
8236,41.9
8237,55.0
8238,46.2
8239,53.7
8240,44.1
8241,88.9
8242,42.2
8243,50.3
8244,42.7
8245,35.6
8246,52.3
8247,49.0
8248,54.5
8249,49.6
8250,54.3
8251,41.7
8252,50.3
8253,45.3
8254,78.2
8255,38.1
8256,48.1
8257,79.6
8258,42.0
8259,67.5
8260,48.6
8261,46.1
8262,48.5
8263,55.3
8264,35.3
8265,30.0
8266,30.0
8267,30.0
8268,25.0
8269,25.0
8270,46.7
8271,25.0
8272,54.6
8273,25.0
8274,25.0
8275,25.0
8276,25.0
8277,25.0
8278,78.2
8279,46.3
8280,49.9
8281,51.9
8282,38.2
8283,58.8
8284,44.5
8285,44.4
8286,55.7
8287,50.2
8288,51.7
8289,36.8
8290,49.6
8291,43.4
8292,45.7
8293,49.2
8294,48.7
8295,38.1
8296,51.5
8297,44.7
8298,50.1
8299,49.1
8300,67.1
8301,46.3
8302,31.7
8303,48.3
8304,37.2
8305,55.4
8306,49.8
8307,49.5
8308,57.8
8309,35.4
8310,52.7
8311,46.1
8312,52.0
8313,43.7
8314,48.3
8315,44.0
8316,55.1
8317,49.8
8318,50.2
8319,33.5
8320,41.2
8321,87.2
8322,37.6
8323,64.2
8324,41.2
8325,35.8
8326,48.7
8327,40.7
8328,47.4
8329,52.6
8330,50.5
8331,35.8
8332,52.3
8333,38.7
8334,48.2
8335,76.8
8336,51.3
8337,50.9
8338,56.4
8339,52.1
8340,40.7
8341,41.0
8342,41.3
8343,41.0
8344,53.6
8345,46.1
8346,43.9
8347,50.3
8348,33.1
8349,48.1
8350,34.6
8351,42.9
8352,42.3
8353,48.7
8354,55.3
8355,49.3
8356,38.7
8357,45.2
8358,56.2
8359,66.1
8360,49.4
8361,42.6
8362,47.6
8363,48.4
8364,40.3
8365,47.9
8366,51.4
8367,53.5
8368,48.4
8369,51.2
8370,50.8
8371,52.2
8372,46.7
8373,41.9
8374,35.8
8375,44.3
8376,42.2
8377,39.3
8378,44.8
8379,52.8
8380,45.1
8381,51.7
8382,42.4
8383,72.9
8384,45.5
8385,46.2
8386,49.9
8387,40.2
8388,45.8
8389,86.2
8390,59.0
8391,55.0
8392,44.3
8393,46.0
8394,49.8
8395,46.4
8396,50.6
8397,47.1
8398,52.1
8399,47.3
8400,50.8
8401,79.2
8402,54.8
8403,41.4
8404,47.8
8405,44.3
8406,56.6
8407,45.6
8408,71.9
8409,45.0
8410,54.7
8411,47.2
8412,45.2
8413,55.0
8414,53.6
8415,49.8
8416,48.2
8417,46.7
8418,52.5
8419,37.7
8420,43.5
8421,45.0
8422,65.6
8423,52.6
8424,48.8
8425,43.0
8426,86.3
8427,62.9
8428,52.1
8429,44.7
8430,64.5
8431,72.3
8432,72.2
8433,47.4
8434,53.3
8435,48.4
8436,67.8
8437,47.0
8438,48.6
8439,47.0
8440,51.7
8441,36.0
8442,91.5
8443,48.8
8444,48.4
8445,53.5
8446,36.2
8447,84.4
8448,76.8
8449,48.1
8450,48.5
8451,45.5
8452,53.4
8453,36.9
8454,34.4
8455,52.5
8456,39.7
8457,75.0
8458,52.5
8459,51.2
8460,62.1
8461,82.5
8462,25.0
8463,25.0
8464,25.0
8465,25.0
8466,25.0
8467,25.0
8468,25.0
8469,25.0
8470,25.0
8471,25.0
8472,25.0
8473,25.0
8474,25.0
8475,25.0
8476,25.0
8477,25.0
8478,25.0
8479,25.0
8480,25.0
8481,25.0
8482,25.0
8483,25.0
8484,25.0
8485,25.0
8486,25.0
8487,25.0
8488,25.0
8489,25.0
8490,25.0
8491,25.0
8492,25.0
8493,25.0
8494,25.0
8495,25.0
8496,44.0
8497,46.2
8498,50.6
8499,78.6
8500,57.1
8501,51.5
8502,41.2
8503,34.8
8504,44.5
8505,25.0
8506,25.0
8507,25.0
8508,25.0
8509,25.0
8510,25.0
8511,51.1
8512,52.2
8513,48.9
8514,50.8
8515,54.0
8516,37.6
8517,90.2
8518,40.2
8519,46.9
8520,50.2
8521,84.3
8522,85.8
8523,38.9
8524,57.2
8525,45.0
8526,41.8
8527,43.4
8528,44.4
8529,44.6
8530,52.0
8531,64.1
8532,38.4
8533,35.4
8534,47.4
8535,43.8
8536,55.2
8537,54.9
8538,41.3
8539,55.6
8540,40.1
8541,39.9
8542,44.8
8543,44.8
8544,63.6
8545,41.1
8546,46.7
8547,43.1
8548,51.6
8549,43.3
8550,46.1
8551,36.4
8552,45.4
8553,43.0
8554,42.2
8555,51.6
8556,43.0
8557,50.0
8558,46.5
8559,25.0
8560,71.2
8561,36.3
8562,74.6
8563,25.0
8564,25.0
8565,78.8
8566,57.8
8567,25.0
8568,72.5
8569,82.2
8570,25.0
8571,53.0
8572,25.0
8573,57.5
8574,58.5
8575,75.7
8576,25.0
8577,76.9
8578,25.0
8579,54.5
8580,71.8
8581,25.0
8582,73.9
8583,25.0
8584,25.0
8585,59.4
8586,61.4
8587,25.0
8588,58.6
8589,25.0
8590,74.8
8591,25.0
8592,73.3
8593,25.0
8594,25.0
8595,85.5
8596,25.0
8597,75.6
8598,25.0
8599,77.5
8600,25.0
8601,82.6
8602,25.0
8603,25.0
8604,44.2
8605,45.3
8606,63.0
8607,25.0
8608,25.0
8609,25.0
8610,73.0
8611,25.0
8612,79.9
8613,25.0
8614,81.0
8615,25.0
8616,25.0
8617,81.6
8618,25.0
8619,75.2
8620,25.0
8621,25.0
8622,77.9
8623,25.0
8624,65.6
8625,25.0
8626,70.3
8627,61.4
8628,25.0
8629,58.2
8630,68.1
8631,25.0
8632,48.4
8633,53.2
8634,79.5
8635,25.0
8636,72.9
8637,25.0
8638,25.0
8639,46.6
8640,25.0
8641,77.9
8642,25.0
8643,25.0
8644,68.5
8645,77.5
8646,25.0
8647,25.0
8648,63.4
8649,25.0
8650,66.6
8651,25.0
8652,25.0
8653,73.6
8654,25.0
8655,55.2
8656,73.5
8657,25.0
8658,25.0
8659,53.0
8660,25.0
8661,64.2
8662,25.0
8663,74.1
8664,25.0
8665,45.6
8666,67.8
8667,25.0
8668,74.4
8669,25.0
8670,65.8
8671,25.0
8672,61.2
8673,25.0
8674,69.2
8675,25.0
8676,39.2
8677,25.0
8678,71.7
8679,37.1
8680,69.4
8681,25.0
8682,39.4
8683,25.0
8684,61.5
8685,50.8
8686,67.5
8687,25.0
8688,38.6
8689,65.5
8690,25.0
8691,52.9
8692,78.8
8693,25.0
8694,57.4
8695,50.7
8696,39.8
8697,53.6
8698,47.7
8699,49.5
8700,45.8
8701,38.0
8702,39.8
8703,53.8
8704,46.2
8705,46.6
8706,47.2
8707,48.3
8708,50.9
8709,38.3
8710,40.4
8711,48.3
8712,49.2
8713,54.9
8714,52.5
8715,52.8
8716,52.9
8717,57.1
8718,51.3
8719,43.1
8720,38.5
8721,44.1
8722,38.1
8723,52.3
8724,52.0
8725,49.4
8726,52.0
8727,43.8
8728,42.8
8729,44.7
8730,42.3
8731,51.5
8732,50.1
8733,46.6
8734,44.8
8735,44.9
8736,42.0
8737,48.7
8738,53.4
8739,37.1
8740,63.8
8741,42.9
8742,53.9
8743,60.2
8744,34.8
8745,45.7
8746,48.2
8747,42.0
8748,49.2
8749,48.0
8750,44.0
8751,37.6
8752,47.6
8753,46.1
8754,41.7
8755,15.0
8756,25.0
8757,20.0
8758,25.0
8759,51.4
8760,25.0
8761,25.0
8762,15.0
8763,20.0
8764,46.5
8765,79.0
8766,25.0
8767,25.0
8768,46.5
8769,49.3
8770,47.0
8771,37.9
8772,56.3
8773,30.7
8774,47.1
8775,78.3
8776,42.3
8777,49.8
8778,50.6
8779,41.0
8780,43.6
8781,48.6
8782,46.1
8783,52.9
8784,45.5
8785,51.2
8786,35.9
8787,38.4
8788,42.7
8789,54.7
8790,41.6
8791,42.6
8792,36.4
8793,40.7
8794,48.3
8795,54.3
8796,50.5
8797,65.8
8798,36.6
8799,48.7
8800,43.8
8801,49.3
8802,37.8
8803,53.8
8804,52.8
8805,50.4
8806,43.1
8807,51.7
8808,44.1
8809,67.7
8810,42.9
8811,43.7
8812,77.6
8813,49.7
8814,54.1
8815,33.5
8816,46.3
8817,37.5
8818,48.7
8819,49.9
8820,87.2
8821,48.8
8822,64.8
8823,52.7
8824,86.9
8825,85.5
8826,60.7
8827,46.9
8828,74.9
8829,44.4
8830,40.7
8831,42.1
8832,35.6
8833,47.4
8834,40.1
8835,84.8
8836,51.3
8837,55.0
8838,45.3
8839,45.1
8840,44.6
8841,49.6
8842,43.6
8843,76.2
8844,58.0
8845,45.1
8846,41.1
8847,42.1
8848,87.2
8849,74.3
8850,47.9
8851,48.0
8852,54.2
8853,42.8
8854,38.5
8855,61.1
8856,43.2
8857,40.1
8858,45.3
8859,37.0
8860,38.5
8861,90.1
8862,87.1
8863,36.7
8864,52.1
8865,49.6
8866,36.4
8867,84.5
8868,51.5
8869,41.6
8870,44.4
8871,64.7
8872,40.2
8873,39.7
8874,53.0
8875,42.1
8876,52.1
8877,78.1
8878,42.8
8879,37.3
8880,34.5
8881,49.7
8882,50.1
8883,38.0
8884,50.4
8886,51.2
8887,54.3
8888,50.0
8889,41.1
8890,39.4
8891,40.9
8892,41.9
8893,59.1
8894,41.9
8895,73.3
8896,39.0
8897,52.1
8898,47.4
8899,49.8
8900,39.6
8901,48.2
8902,88.4
8903,50.0
8904,57.8
8905,45.7
8906,80.6
8907,90.7
8908,82.3
8909,83.0
8910,82.2
8911,40.5
8912,88.9
8913,48.9
8914,81.8
8915,37.6
8916,43.5
8917,46.4
8918,38.6
8919,42.6
8920,52.6
8921,37.6
8923,73.5
8924,47.2
8925,51.5
8926,35.7
8927,44.2
8928,41.4
8929,81.7
8930,70.4
8931,68.5
8932,46.2
8933,44.1
8934,52.7
8935,40.8
8936,88.2
8937,51.2
8938,42.8
8939,42.8
8940,47.3
8941,48.5
8942,47.0
8943,42.2
8944,66.7
8945,38.9
8946,62.0
8947,84.6
8948,49.3
8949,41.2
8950,71.0
8951,52.6
8952,41.9
8953,41.9
8954,33.3
8955,38.3
8956,33.9
8957,41.7
8958,57.8
8959,55.0
8960,36.2
8961,46.9
8962,46.0
8963,49.1
8964,45.1
8965,42.3
8966,43.6
8967,52.3
8968,41.1
8969,47.2
8970,34.6
8971,45.0
8973,44.0
8974,44.8
8975,49.0
8976,45.5
8977,37.3
8978,48.8
8979,44.3
8980,69.6
8981,51.6
8982,42.0
8983,38.0
8984,42.1
8985,72.5
8986,39.9
8987,52.4
8988,72.5
8989,48.5
8990,59.2
8991,57.7
8992,47.5
8993,48.8
8994,40.1
8995,44.8
8996,42.8
8997,36.0
8998,49.0
8999,42.0
9000,42.1
9001,44.1
9002,39.9
9003,47.5
9004,45.2
9005,36.0
9006,45.5
9007,43.1
9008,48.2
9009,43.7
9010,53.9
9011,46.4
9012,41.9
9013,53.2
9014,46.8
9015,42.0
9016,34.4
9017,30.4
9018,20.0
9019,20.0
9020,41.9
9021,36.2
9022,39.5
9023,20.0
9024,44.9
9025,54.1
9026,39.8
9027,46.5
9028,45.9
9029,45.9
9030,41.7
9031,43.7
9032,34.7
9033,41.7
9034,42.1
9035,51.1
9036,62.9
9037,70.2
9038,54.1
9039,51.5
9040,45.2
9041,52.7
9042,37.0
9043,37.0
9044,37.0
9045,37.0
9046,37.0
9047,37.0
9048,37.0
9049,37.0
9050,37.0
9051,68.4
9052,45.3
9053,46.5
9054,53.6
9055,55.0
9056,60.9
9057,51.1
9058,48.2
9059,46.8
9060,42.0
9061,45.8
9062,41.8
9063,44.1
9064,36.0
9065,35.7
9066,38.6
9067,40.5
9068,49.7
9069,41.7
9070,60.3
9071,43.7
9072,35.2
9073,48.6
9074,45.1
9075,37.9
9076,41.8
9077,50.9
9078,50.1
9079,52.7
9080,42.5
9081,42.7
9082,46.9
9083,47.2
9084,41.6
9085,45.5
9086,50.6
9087,52.0
9088,36.2
9089,40.0
9090,42.5
9091,43.7
9092,45.7
9093,50.4
9094,61.0
9095,53.2
9096,35.1
9097,37.6
9098,38.5
9099,47.6
9100,51.3
9101,86.6
9102,57.9
9103,35.5
9104,87.7
9105,47.0
9106,44.6
9107,46.1
9108,45.6
9109,48.8
9110,48.1
9111,49.0
9112,40.6
9113,48.3
9114,41.7
9115,46.0
9116,39.5
9117,57.2
9118,46.5
9119,48.8
9120,47.6
9121,51.2
9122,38.4
9123,47.1
9124,35.3
9125,77.5
9126,56.9
9127,66.1
9128,39.1
9129,40.8
9130,50.8
9131,43.2
9132,49.1
9133,56.5
9134,40.7
9135,46.2
9136,51.7
9137,45.3
9138,54.2
9139,72.3
9140,71.3
9141,40.2
9142,88.8
9143,70.9
9144,52.1
9145,67.6
9146,52.2
9147,51.3
9148,50.0
9149,51.3
9150,44.3
9151,55.8
9152,40.9
9153,47.8
9154,45.7
9155,40.2
9156,51.8
9157,50.1
9158,39.1
9160,41.8
9161,58.8
9162,82.9
9163,38.7
9164,54.4
9165,64.7
9166,60.1
9167,45.2
9168,48.8
9169,45.1
9170,47.3
9171,50.0
9172,39.9
9173,36.9
9174,49.0
9175,55.3
9176,86.4
9177,37.0
9178,41.7
9179,44.7
9180,36.9
9181,44.5
9182,42.0
9183,88.7
9184,56.5
9185,59.9
9186,79.2
9187,42.7
9188,49.3
9189,39.1
9190,48.6
9191,50.4
9193,33.0
9194,48.2
9195,50.4
9196,46.5
9197,48.2
9198,48.9
9199,89.8
9200,46.4
9201,45.2
9202,40.9
9203,45.4
9204,85.8
9205,44.5
9206,49.7
9207,59.2
9208,39.9
9209,38.5
9210,50.1
9211,53.2
9212,91.2
9213,86.6
9214,42.3
9215,86.9
9216,47.8
9217,47.0
9218,48.5
9219,48.0
9220,52.4
9221,88.8
9222,66.0
9223,40.5
9224,51.7
9225,72.1
9226,68.5
9227,50.0
9228,38.3
9229,46.9
9230,44.7
9231,48.4
9232,42.0
9233,48.3
9234,52.7
9235,39.8
9236,35.4
9237,43.2
9238,53.9
9239,43.3
9240,46.8
9241,53.4
9242,57.0
9243,44.1
9244,48.2
9245,37.6
9246,49.7
9247,38.8
9248,43.6
9249,41.3
9250,43.1
9251,48.1
9252,53.6
9253,41.3
9254,39.7
9255,49.9
9256,51.4
9257,51.2
9258,51.5
9259,47.8
9260,55.2
9261,36.8
9262,36.2
9263,38.0
9264,74.1
9265,35.9
9266,40.9
9267,66.4
9268,33.6
9269,50.1
9270,54.2
9271,77.4
9272,47.8
9273,39.8
9274,42.1
9275,50.5
9276,53.4
9277,43.7
9278,50.8
9279,49.5
9280,45.9
9281,51.6
9282,46.3
9283,49.1
9284,47.6
9285,42.5
9286,39.9
9287,46.8
9288,57.5
9289,50.4
9290,41.7
9291,47.2
9292,42.1
9293,45.6
9294,46.4
9295,46.6
9296,45.6
9297,47.3
9298,43.6
9299,58.8
9300,62.7
9301,36.5
9302,35.6
9303,48.0
9304,49.1
9305,41.2
9306,48.0
9307,46.9
9308,41.3
9309,58.0
9310,47.1
9311,47.0
9312,45.9
9313,36.0
9314,48.6
9315,51.1
9316,76.9
9317,53.6
9318,37.0
9319,89.8
9320,47.6
9321,47.5
9322,51.4
9323,46.2
9324,36.4
9325,42.6
9326,46.5
9327,38.6
9328,47.0
9329,42.9
9330,37.1
9331,46.2
9332,40.3
9333,47.9
9334,37.9
9335,47.4
9336,48.4
9337,50.6
9338,49.7
9339,45.9
9340,39.9
9341,39.5
9342,42.9
9343,46.6
9344,63.0
9345,44.9
9346,43.6
9347,45.1
9348,59.6
9349,58.2
9350,51.5
9351,71.6
9352,38.4
9353,54.5
9354,37.7
9355,50.0
9356,52.4
9357,46.7
9358,37.3
9359,45.5
9360,53.4
9361,48.6
9362,54.5
9363,49.2
9364,63.8
9365,47.0
9366,80.0
9367,40.9
9368,44.3
9369,49.0
9370,44.0
9371,75.5
9372,57.2
9373,34.7
9374,46.3
9375,39.0
9376,52.8
9377,72.5
9378,46.7
9379,38.6
9380,46.5
9381,48.6
9382,54.3
9383,46.1
9384,50.5
9385,82.9
9386,74.0
9387,67.5
9388,49.6
9389,52.5
9390,50.7
9391,42.2
9392,50.9
9393,52.5
9394,51.2
9395,83.0
9396,52.0
9397,43.5
9398,57.7
9399,40.6
9400,57.6
9401,49.1
9402,39.7
9403,44.9
9404,43.6
9405,80.8
9406,41.5
9407,51.4
9408,60.6
9409,42.3
9410,90.4
9411,74.8
9412,40.1
9413,43.9
9414,42.1
9415,51.7
9416,51.0
9417,41.6
9418,52.7
9419,48.3
9420,46.5
9421,59.3
9422,42.7
9423,69.2
9424,41.4
9425,45.0
9426,47.4
9427,39.3
9428,47.8
9429,36.9
9430,57.6
9431,52.0
9432,44.9
9433,51.5
9434,46.6
9435,34.5
9436,37.6
9437,39.4
9438,53.4
9439,41.9
9440,81.2
9441,41.1
9442,38.0
9443,43.6
9444,90.4
9445,44.6
9446,76.6
9447,42.5
9448,37.8
9449,57.4
9450,53.7
9451,40.3
9452,46.8
9453,34.3
9454,50.3
9455,42.9
9456,51.8
9457,45.7
9458,52.5
9459,46.9
9460,36.3
9461,38.6
9462,50.2
9463,79.5
9464,49.3
9465,42.1
9466,38.3
9467,44.0
9468,48.5
9469,56.0
9470,54.4
9471,49.0
9473,48.8
9474,51.4
9475,41.8
9476,42.6
9477,69.2
9478,75.6
9479,70.8
9480,75.6
